TABLE NO.     4: MCMC Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
 ITERATION    THETA1       THETA2       THETA3       THETA4       SIGMA(1,1)   OMEGA(1,1)   OMEGA(2,1)   OMEGA(2,2)   OMEGA(3,1)   OMEGA(3,2)   OMEGA(3,3)   OMEGA(4,1)   OMEGA(4,2)   OMEGA(4,3)   OMEGA(4,4)   MCMCOBJ
         5861  1.62275E+00  1.47416E+00  7.02788E-01  2.29446E+00  6.37769E-02  1.74996E-01 -2.56437E-02  1.42804E-01  9.06196E-03 -2.33557E-02  1.86390E-01 -2.92094E-02 -6.07416E-03  1.35229E-02  1.34297E-01   -2289.88291646664
         5862  1.60415E+00  1.52907E+00  7.27144E-01  2.34942E+00  6.75031E-02  1.52365E-01 -3.72352E-02  1.99874E-01  1.12852E-03 -4.20973E-02  1.67268E-01 -3.70128E-02  4.21924E-02 -2.44054E-03  1.30962E-01   -2288.26446871075
         5863  1.57735E+00  1.56865E+00  7.07573E-01  2.29457E+00  5.79980E-02  1.27568E-01  4.89030E-03  2.01955E-01 -2.46814E-02 -3.75919E-02  1.91752E-01  3.81717E-03  1.11795E-03 -2.56194E-03  1.18900E-01   -2271.07534718924
         5864  1.65284E+00  1.55873E+00  6.64753E-01  2.35794E+00  5.92613E-02  1.66646E-01  1.48147E-02  1.86824E-01 -2.14077E-02 -5.41827E-02  1.75066E-01 -2.67322E-02 -8.30595E-03 -1.56672E-03  1.30108E-01   -2313.79678617406
         5865  1.63642E+00  1.59364E+00  7.47914E-01  2.30524E+00  5.87824E-02  1.62361E-01  8.21590E-03  1.70935E-01 -1.35749E-02 -1.88705E-02  1.72642E-01 -2.55729E-02 -1.49343E-02 -2.98460E-03  1.34031E-01   -2293.11108894371
         5866  1.60231E+00  1.56248E+00  7.40419E-01  2.39722E+00  6.38795E-02  2.06715E-01 -2.30565E-02  1.56068E-01 -3.62989E-02 -1.33911E-02  1.79453E-01 -4.92233E-02 -1.96089E-02  5.03545E-03  1.77830E-01   -2332.70544128708
         5867  1.71241E+00  1.53377E+00  7.87220E-01  2.38899E+00  5.76871E-02  1.81170E-01 -1.18863E-02  1.27127E-01 -1.48230E-02 -8.59923E-03  1.49374E-01 -4.03870E-02 -7.78951E-03  1.31473E-02  1.88201E-01   -2323.64584516915
         5868  1.61463E+00  1.53202E+00  7.33635E-01  2.24951E+00  5.19094E-02  1.73712E-01  3.67376E-03  1.36087E-01 -1.10262E-02 -4.77758E-03  1.63382E-01 -1.06853E-02 -1.00540E-02  4.58348E-02  2.36764E-01   -2349.62378442094
         5869  1.64774E+00  1.52739E+00  7.53552E-01  2.28311E+00  5.79706E-02  1.69262E-01 -5.34556E-02  1.40197E-01  1.57379E-02 -1.46677E-02  2.23321E-01 -9.63863E-03 -2.74119E-02  3.39319E-02  2.08922E-01   -2361.65333399700
         5870  1.66161E+00  1.43355E+00  7.09641E-01  2.27793E+00  5.37724E-02  1.83264E-01 -4.15168E-02  1.31841E-01 -5.05566E-02 -1.36415E-02  2.63064E-01 -4.28779E-02 -6.99050E-03  6.33254E-02  1.73504E-01   -2369.33388458226
         5871  1.55586E+00  1.53616E+00  7.04421E-01  2.36101E+00  5.44764E-02  1.91141E-01 -4.88664E-02  1.60501E-01  8.45816E-03 -5.23436E-02  1.91373E-01 -4.40778E-02 -1.18501E-02  1.94906E-02  1.41132E-01   -2373.64421674244
         5872  1.70917E+00  1.44492E+00  7.31633E-01  2.34130E+00  5.12835E-02  1.33603E-01 -4.83318E-03  9.71167E-02  4.00768E-05 -2.13872E-02  1.71848E-01 -3.63955E-02  6.50420E-03  2.89739E-03  1.31349E-01   -2404.02969502237
         5873  1.66194E+00  1.51641E+00  7.51980E-01  2.34633E+00  4.98193E-02  1.78727E-01  1.21893E-02  1.44607E-01  7.34995E-03 -3.02215E-02  1.48840E-01 -1.97522E-02 -1.71388E-02 -2.01652E-02  1.34686E-01   -2443.02137057046
         5874  1.61865E+00  1.48309E+00  8.12767E-01  2.32540E+00  5.14534E-02  1.60471E-01  8.64315E-03  1.54006E-01  1.98608E-02 -2.65157E-02  1.06267E-01 -2.88306E-02  1.48563E-03 -9.83547E-03  1.40102E-01   -2403.31199419261
         5875  1.63856E+00  1.54576E+00  7.34753E-01  2.43885E+00  5.37290E-02  1.60058E-01  2.12543E-02  1.64105E-01  1.82195E-02 -4.33777E-02  9.43999E-02 -4.52754E-02 -2.90715E-02 -2.06220E-02  1.46642E-01   -2321.52533331224
         5876  1.63762E+00  1.56946E+00  7.81527E-01  2.37922E+00  6.58972E-02  1.47120E-01  6.78681E-03  1.52534E-01  6.72624E-03 -3.31428E-02  8.90871E-02 -4.67086E-02  1.67562E-02 -2.14017E-02  1.46225E-01   -2332.16867937010
         5877  1.67210E+00  1.57153E+00  7.82989E-01  2.39129E+00  5.76903E-02  1.57865E-01  1.17597E-02  1.38910E-01  4.72858E-03 -2.52346E-02  9.88719E-02 -3.86281E-02  1.05616E-02 -2.70512E-02  1.57727E-01   -2291.50435887235
         5878  1.66919E+00  1.55532E+00  7.99883E-01  2.41895E+00  7.05477E-02  1.95608E-01  6.24041E-03  1.64035E-01  7.48414E-04 -2.27232E-02  6.69424E-02 -3.50627E-02 -1.39115E-02 -1.41441E-02  1.67519E-01   -2322.03748618556
         5879  1.60350E+00  1.53505E+00  7.67990E-01  2.41149E+00  6.26851E-02  1.71683E-01  2.95939E-02  1.50031E-01  1.13524E-03 -9.76076E-03  6.53231E-02  1.69196E-03  6.27460E-02 -7.66717E-04  2.05976E-01   -2294.92934686836
         5880  1.65846E+00  1.53564E+00  7.79953E-01  2.42953E+00  6.69066E-02  1.80526E-01 -1.22004E-02  1.42935E-01  8.55440E-03  6.74202E-03  9.59093E-02 -7.15331E-03  1.41510E-02  1.31286E-02  1.47272E-01   -2280.33708584876
         5881  1.63849E+00  1.50511E+00  8.02473E-01  2.40792E+00  6.11674E-02  2.08034E-01 -1.94358E-02  1.68391E-01  7.60338E-03  4.53945E-03  1.22503E-01 -4.03385E-03  9.93941E-03 -5.48162E-03  1.77864E-01   -2270.79745427532
         5882  1.65058E+00  1.52201E+00  7.29802E-01  2.34037E+00  6.12759E-02  1.88960E-01 -2.09658E-02  1.42987E-01 -1.03402E-03 -1.56634E-02  1.52140E-01 -1.65571E-02  2.28585E-02  8.75625E-03  1.67471E-01   -2236.81976283653
         5883  1.73301E+00  1.56999E+00  7.04401E-01  2.31071E+00  6.99981E-02  1.86290E-01 -2.08515E-02  1.83906E-01 -1.65804E-02 -2.73381E-02  1.31212E-01 -1.80358E-03  7.76310E-03 -1.67367E-02  1.89151E-01   -2251.53366297141
         5884  1.66037E+00  1.56375E+00  7.73438E-01  2.36293E+00  6.24209E-02  1.96442E-01 -3.45162E-02  1.93776E-01  5.43111E-03 -2.70662E-02  1.27222E-01 -6.31394E-02  1.81224E-02 -1.51250E-02  1.78965E-01   -2298.73447974847
         5885  1.61105E+00  1.60859E+00  7.97432E-01  2.40171E+00  6.10408E-02  1.67563E-01  3.06043E-02  2.00698E-01 -1.78944E-02 -1.99492E-02  1.63307E-01 -3.33180E-02  1.55600E-02  5.95824E-03  1.62807E-01   -2312.17814331978
         5886  1.62591E+00  1.55465E+00  8.04986E-01  2.35202E+00  6.23769E-02  1.53771E-01 -1.68427E-02  1.53173E-01  3.98960E-03  3.69861E-03  2.00541E-01 -3.46075E-02  4.16116E-02 -1.26638E-02  1.70944E-01   -2265.94434921011
         5887  1.54861E+00  1.57667E+00  7.69750E-01  2.45424E+00  6.73129E-02  1.42559E-01 -3.30822E-02  1.40598E-01 -3.17899E-02 -4.21286E-04  1.47971E-01 -1.88545E-02  5.21258E-02 -2.52145E-02  1.75809E-01   -2324.14216753499
         5888  1.69377E+00  1.52872E+00  7.92271E-01  2.32764E+00  5.69304E-02  1.42458E-01 -2.35659E-03  1.12175E-01  1.01721E-02 -2.05014E-02  1.13764E-01 -2.16175E-02  3.37548E-02  5.95200E-03  1.55078E-01   -2310.42356845198
         5889  1.68616E+00  1.61801E+00  7.84337E-01  2.46495E+00  6.24365E-02  1.50282E-01 -1.29933E-02  1.30327E-01  5.07747E-03 -2.61624E-02  1.59813E-01 -2.29430E-03  2.32130E-02 -2.67524E-03  1.51810E-01   -2252.59472832478
         5890  1.59899E+00  1.51867E+00  8.17730E-01  2.48163E+00  6.23048E-02  1.68195E-01 -1.55758E-02  1.73721E-01  2.96995E-02 -2.54462E-02  2.03321E-01 -2.33348E-02  4.23457E-02  1.01809E-02  1.08831E-01   -2216.18120457453
         5891  1.59009E+00  1.52409E+00  7.76691E-01  2.44059E+00  7.22492E-02  1.88162E-01 -1.02250E-02  1.61232E-01 -1.25625E-02 -1.47374E-02  2.31441E-01 -3.66427E-02  6.50253E-02  2.86112E-03  2.10092E-01   -2232.34601944294
         5892  1.61907E+00  1.53877E+00  8.08405E-01  2.41594E+00  7.31027E-02  2.26987E-01 -5.30580E-02  1.66179E-01 -1.49992E-02 -1.21977E-02  1.64433E-01 -2.29886E-02  3.60250E-02  2.74634E-03  1.41080E-01   -2215.04068693777
         5893  1.58012E+00  1.54960E+00  8.04260E-01  2.25423E+00  7.58704E-02  1.26064E-01 -7.29479E-03  1.32651E-01 -1.19746E-02 -7.14802E-03  1.60315E-01 -4.14586E-03  4.17065E-02 -2.48142E-02  1.86504E-01   -2207.65318508511
         5894  1.62372E+00  1.54415E+00  6.44016E-01  2.30463E+00  7.06223E-02  1.50271E-01 -1.32462E-02  1.33031E-01 -2.34211E-02  2.78048E-02  1.54222E-01 -2.72665E-02  2.93859E-02  8.65261E-03  1.51032E-01   -2272.58805481666
         5895  1.60218E+00  1.52470E+00  6.75417E-01  2.36941E+00  6.61239E-02  1.45950E-01 -2.17512E-02  1.62243E-01 -1.68208E-03  3.52657E-02  1.57660E-01 -3.57390E-02  4.26089E-02 -1.51575E-02  1.31177E-01   -2288.79371730520
         5896  1.62872E+00  1.58132E+00  7.39164E-01  2.29102E+00  6.25172E-02  1.42539E-01 -3.78092E-03  1.34093E-01  2.26569E-02  3.10658E-02  2.18802E-01 -5.03523E-02  4.07107E-02 -1.75515E-02  1.42176E-01   -2305.13845203876
         5897  1.64387E+00  1.59789E+00  7.87412E-01  2.26989E+00  5.87357E-02  1.95553E-01 -2.72905E-02  1.78059E-01  2.02503E-02  5.51869E-02  1.61513E-01 -3.34382E-02  3.46145E-02  1.52770E-02  1.26808E-01   -2277.91895722378
         5898  1.62704E+00  1.65661E+00  7.48868E-01  2.35554E+00  5.94515E-02  1.63317E-01 -7.82329E-04  1.74807E-01  6.34722E-02  3.39332E-02  2.08496E-01 -1.22871E-02  3.78406E-02  4.71291E-02  1.28921E-01   -2225.26746366291
         5899  1.64496E+00  1.53259E+00  6.81437E-01  2.28747E+00  6.28598E-02  1.68040E-01 -3.56158E-02  1.96702E-01  3.37512E-02  2.64385E-02  1.38372E-01 -1.02549E-02  1.14822E-02  2.55104E-02  1.21816E-01   -2245.46109159137
         5900  1.65086E+00  1.50806E+00  7.65327E-01  2.29117E+00  5.94174E-02  1.68163E-01 -1.88052E-02  1.72668E-01  5.47939E-02  2.74866E-02  1.87648E-01  2.05351E-02  4.82908E-02  2.39423E-02  1.41293E-01   -2293.85613210577
         5901  1.61702E+00  1.48143E+00  6.48665E-01  2.30502E+00  5.97794E-02  1.74569E-01 -2.58623E-02  1.51291E-01  4.83872E-02  3.07064E-02  1.77793E-01 -8.94564E-03  2.72224E-02  2.06113E-02  1.09389E-01   -2228.30707185094
         5902  1.54409E+00  1.56846E+00  6.51355E-01  2.29526E+00  5.91485E-02  1.53535E-01 -1.12095E-03  1.32342E-01  3.52182E-02  2.82438E-02  1.29226E-01 -6.60530E-03  3.21088E-02  2.31261E-03  9.16869E-02   -2283.09193987207
         5903  1.55012E+00  1.69977E+00  6.86361E-01  2.26400E+00  6.98766E-02  1.50563E-01 -1.66806E-02  1.02835E-01  2.92402E-02  1.84296E-02  1.16713E-01 -1.20299E-02  2.38553E-02 -1.21759E-02  1.21603E-01   -2303.37293667800
         5904  1.61642E+00  1.62385E+00  6.49450E-01  2.35730E+00  7.61842E-02  1.39802E-01 -7.52637E-03  1.26852E-01  9.97748E-04  2.24381E-02  1.25003E-01 -3.97561E-02  2.52523E-02  5.64280E-03  1.02460E-01   -2229.48493557196
         5905  1.58034E+00  1.56452E+00  7.02692E-01  2.28644E+00  7.03310E-02  1.40546E-01 -1.31428E-02  1.06026E-01  3.61227E-03  1.39291E-02  1.50624E-01 -5.04156E-02  8.37695E-03 -1.22405E-03  1.42390E-01   -2298.27170487108
         5906  1.58613E+00  1.54332E+00  6.55808E-01  2.28110E+00  7.09056E-02  1.48559E-01 -5.79218E-03  9.18275E-02  1.55237E-02  1.19667E-02  1.32646E-01 -1.52748E-02  3.26821E-02  2.44359E-02  1.35167E-01   -2226.98504960731
         5907  1.63198E+00  1.51366E+00  7.94200E-01  2.32341E+00  7.31316E-02  1.45418E-01  9.19632E-03  1.19381E-01  3.26038E-02  3.18263E-02  1.32124E-01  1.77997E-02  5.95167E-02  3.42072E-02  1.59952E-01   -2312.45938102469
         5908  1.58052E+00  1.52672E+00  8.53703E-01  2.42034E+00  6.71724E-02  2.47311E-01  1.13388E-02  1.59101E-01  3.48628E-02  4.15803E-02  1.29959E-01  3.96008E-02  3.85144E-02  3.31555E-03  1.22678E-01   -2305.04509831677
         5909  1.68816E+00  1.57085E+00  8.30798E-01  2.45524E+00  7.06987E-02  1.74967E-01 -2.81932E-02  1.54339E-01  2.33891E-02  7.55207E-03  1.26954E-01 -3.51520E-02  4.82301E-02 -1.18387E-02  1.04814E-01   -2303.93853666928
         5910  1.75539E+00  1.57539E+00  8.76948E-01  2.43354E+00  7.29844E-02  1.73278E-01 -4.49419E-02  1.31368E-01  1.01096E-02 -1.14562E-02  1.87203E-01 -3.15053E-02  1.83191E-02 -2.39325E-02  1.05820E-01   -2302.93530654898
         5911  1.59108E+00  1.52393E+00  8.65389E-01  2.43165E+00  6.64426E-02  1.55354E-01 -8.95684E-03  1.17727E-01  3.28717E-02 -8.17041E-03  1.64994E-01 -1.44789E-02 -8.75329E-03 -1.34171E-02  9.94075E-02   -2316.67522974356
         5912  1.54488E+00  1.56953E+00  9.10411E-01  2.33906E+00  6.63298E-02  1.62981E-01 -2.11582E-02  1.06661E-01  1.33677E-02 -1.51372E-02  1.51112E-01 -1.71598E-02 -1.54411E-02 -2.64516E-03  1.22416E-01   -2308.34480338384
         5913  1.61942E+00  1.49032E+00  8.91741E-01  2.41323E+00  6.88558E-02  1.72269E-01 -2.09019E-02  1.11433E-01  2.98155E-02  9.22298E-03  1.42390E-01  1.19658E-02  3.52549E-03 -2.21765E-02  1.13087E-01   -2220.85342551823
         5914  1.61056E+00  1.53171E+00  8.22825E-01  2.43850E+00  7.33397E-02  1.69342E-01 -5.94178E-03  1.14123E-01  7.71935E-02 -1.01336E-02  1.81609E-01  8.70420E-03  7.97403E-04 -1.07121E-02  1.40365E-01   -2286.84808232908
         5915  1.59994E+00  1.60206E+00  8.07043E-01  2.46205E+00  6.77315E-02  2.39762E-01 -3.38274E-02  1.77840E-01  6.15336E-02 -4.83133E-02  1.76960E-01  3.63121E-02  2.03562E-02 -3.73987E-02  1.50125E-01   -2229.61671977676
         5916  1.65216E+00  1.60499E+00  7.77097E-01  2.49773E+00  6.69742E-02  2.26591E-01  1.43271E-02  1.43264E-01  3.85209E-02  5.29032E-03  1.97982E-01  5.88565E-03 -5.89962E-03 -2.10242E-05  1.01513E-01   -2255.23730768150
         5917  1.63925E+00  1.60780E+00  7.49357E-01  2.41289E+00  7.48183E-02  1.93173E-01 -8.70580E-03  1.18362E-01  4.22178E-02  1.90601E-03  2.02195E-01  3.07055E-02  1.27241E-02  2.42818E-03  1.35510E-01   -2229.01275669515
         5918  1.68472E+00  1.63492E+00  7.96165E-01  2.46268E+00  8.07508E-02  1.85077E-01  8.62296E-03  1.26359E-01  2.56045E-02 -9.17752E-03  1.67732E-01 -4.65242E-03 -6.36313E-03 -1.18097E-02  1.43169E-01   -2200.82356240335
         5919  1.69536E+00  1.63052E+00  8.16560E-01  2.40804E+00  8.06699E-02  2.17833E-01 -2.25177E-02  1.41257E-01  6.42155E-02 -7.24501E-03  1.62788E-01 -3.01964E-02 -7.73050E-03 -4.50239E-02  1.52261E-01   -2255.78789485914
         5920  1.57846E+00  1.58729E+00  8.04426E-01  2.42665E+00  6.28461E-02  1.98196E-01 -1.96075E-02  1.58084E-01  1.53622E-04 -3.52667E-02  1.67730E-01 -5.10507E-02  2.01597E-02 -4.14752E-02  1.33279E-01   -2314.80788647017
         5921  1.59857E+00  1.54410E+00  7.80912E-01  2.44867E+00  5.61917E-02  1.91968E-01  1.63370E-02  1.60154E-01 -5.20944E-03 -6.47880E-02  1.70518E-01 -3.86484E-02  5.66368E-03 -2.57929E-02  1.40849E-01   -2290.15660629018
         5922  1.63082E+00  1.49363E+00  7.64075E-01  2.38978E+00  6.10488E-02  2.42637E-01 -2.27366E-02  1.19974E-01  1.71064E-02 -3.43710E-02  1.23108E-01 -8.39982E-02  2.86927E-02 -1.77819E-02  1.93812E-01   -2311.18198967200
         5923  1.60686E+00  1.48821E+00  7.95341E-01  2.41968E+00  5.89110E-02  1.65390E-01 -7.31899E-03  1.60043E-01 -1.27148E-02 -2.55218E-02  1.29636E-01 -4.28712E-02 -3.39434E-02  4.21910E-02  2.41276E-01   -2359.25621473530
         5924  1.72716E+00  1.50694E+00  6.82227E-01  2.39703E+00  5.83302E-02  1.90936E-01 -3.01475E-02  1.66449E-01 -2.42922E-02 -2.18135E-02  1.30385E-01 -1.65403E-02 -3.52314E-02  2.48380E-02  1.65913E-01   -2351.25753616899
         5925  1.61228E+00  1.57285E+00  7.31150E-01  2.36207E+00  5.59037E-02  1.95052E-01 -1.97024E-02  1.22098E-01 -3.51878E-03 -2.19282E-02  1.37896E-01 -3.56954E-02  7.29463E-03  4.99563E-04  1.35514E-01   -2372.14524180590
         5926  1.57713E+00  1.61784E+00  6.91638E-01  2.34621E+00  6.09020E-02  2.59228E-01 -8.38858E-03  1.10571E-01 -2.67316E-02 -2.60477E-02  1.82497E-01 -2.88527E-02  2.51553E-03  9.35040E-03  1.24943E-01   -2333.13184514769
         5927  1.68198E+00  1.56790E+00  7.31053E-01  2.40584E+00  6.02339E-02  1.43879E-01 -8.20094E-03  9.83089E-02  1.58742E-02 -3.20781E-02  1.74783E-01 -4.30163E-02 -9.32469E-03  3.70782E-03  1.67440E-01   -2339.43880940374
         5928  1.70722E+00  1.56264E+00  8.20764E-01  2.38609E+00  6.01756E-02  1.64124E-01 -1.97985E-02  1.20982E-01  1.42829E-02 -3.08512E-02  1.34737E-01 -3.22238E-02  1.32668E-02 -1.12655E-02  1.88932E-01   -2331.97883063759
         5929  1.64714E+00  1.55331E+00  8.19207E-01  2.35427E+00  5.51469E-02  1.75977E-01 -3.36683E-02  1.76576E-01  3.11359E-02 -3.32370E-02  1.89588E-01 -4.26998E-02  1.80234E-02 -2.77257E-02  1.67870E-01   -2349.66218591858
         5930  1.67330E+00  1.52912E+00  9.17514E-01  2.42797E+00  5.70553E-02  1.82268E-01 -3.71815E-02  1.40482E-01  1.63620E-02  1.79417E-02  1.51557E-01 -2.10981E-02  6.17482E-03  2.95900E-02  1.66820E-01   -2349.14632650069
         5931  1.62801E+00  1.49058E+00  9.03789E-01  2.46121E+00  6.03765E-02  1.30010E-01 -2.31042E-02  1.66310E-01  3.18801E-02  2.76669E-02  1.94691E-01 -1.51783E-02  2.41774E-02  4.23235E-02  1.46580E-01   -2258.45703421433
         5932  1.66706E+00  1.53873E+00  8.85456E-01  2.40405E+00  6.60460E-02  2.31396E-01 -1.59527E-02  1.47194E-01  1.93905E-02  2.95264E-02  2.66213E-01 -1.53807E-02  2.90332E-02  4.41133E-02  1.30440E-01   -2260.45779217232
         5933  1.68379E+00  1.48998E+00  7.96509E-01  2.33381E+00  6.50482E-02  2.15551E-01 -3.97208E-02  1.48041E-01  4.13007E-02 -2.02551E-02  2.12936E-01  2.76652E-02  1.55068E-02  3.28182E-02  1.24966E-01   -2263.23316785498
         5934  1.64058E+00  1.50315E+00  7.41354E-01  2.31528E+00  6.93089E-02  2.10570E-01  3.76994E-03  1.40120E-01  6.03554E-02 -2.98067E-04  2.06091E-01  7.70846E-03  1.66331E-02  4.94499E-02  1.34925E-01   -2222.22567891298
         5935  1.69899E+00  1.53522E+00  7.28969E-01  2.34961E+00  6.76570E-02  1.81145E-01 -2.17719E-02  1.29521E-01  5.62149E-02 -5.62659E-02  2.45598E-01  1.62478E-02 -1.76275E-02  6.79504E-02  1.68446E-01   -2302.71504246282
         5936  1.63368E+00  1.48236E+00  9.07335E-01  2.36393E+00  5.42674E-02  1.81276E-01 -1.60028E-02  1.49917E-01  6.17739E-02 -2.31424E-02  1.94365E-01  1.18997E-02  8.65847E-03  4.03235E-02  1.28291E-01   -2295.53443020340
         5937  1.65574E+00  1.52970E+00  8.26875E-01  2.34791E+00  5.65501E-02  1.87464E-01 -1.94975E-02  1.07393E-01  7.84672E-02  9.32709E-03  3.14570E-01 -3.59192E-03  1.27029E-02  4.88792E-02  1.72717E-01   -2267.22138034355
         5938  1.64040E+00  1.54546E+00  8.25507E-01  2.44379E+00  6.12894E-02  2.01644E-01  1.20363E-02  1.15987E-01  6.75162E-02 -2.43908E-02  2.18474E-01  1.52513E-02 -9.60450E-03  3.19718E-02  1.29348E-01   -2281.41900178321
         5939  1.63848E+00  1.55299E+00  7.26361E-01  2.37434E+00  6.07953E-02  1.87898E-01  1.86331E-02  1.12283E-01  2.27129E-02  7.83421E-03  2.33063E-01 -2.50297E-02 -8.13769E-03  4.45529E-02  1.83352E-01   -2272.67679498056
         5940  1.66853E+00  1.59362E+00  7.18959E-01  2.37325E+00  5.89618E-02  2.26776E-01  1.83343E-02  1.51321E-01 -1.51186E-02  6.21962E-03  1.80484E-01 -4.98854E-02  3.63999E-02  4.68353E-02  1.79521E-01   -2253.40212200965
         5941  1.67802E+00  1.54671E+00  8.00542E-01  2.36882E+00  6.44671E-02  1.98526E-01 -2.21997E-02  1.30508E-01 -5.77086E-03 -8.12533E-03  1.90688E-01 -2.06395E-02  1.17834E-02  5.28799E-02  1.88028E-01   -2290.87342625786
         5942  1.67077E+00  1.53910E+00  7.57390E-01  2.34045E+00  5.37465E-02  1.81421E-01 -1.10419E-02  1.45703E-01 -3.52784E-02 -3.08608E-02  2.06993E-01 -2.64245E-02 -4.67768E-02  6.73715E-02  2.17203E-01   -2279.27137137437
         5943  1.72484E+00  1.50996E+00  7.99708E-01  2.42173E+00  6.55486E-02  1.82251E-01 -3.55729E-02  1.30464E-01  4.90522E-02 -5.40947E-02  1.87807E-01 -3.09911E-02 -2.94620E-03  3.40566E-02  1.40700E-01   -2293.08016905492
         5944  1.67258E+00  1.56385E+00  6.84879E-01  2.34236E+00  5.92512E-02  2.11235E-01 -2.33367E-02  1.21513E-01  7.69669E-02 -5.60942E-02  2.30973E-01 -3.81195E-02  1.24259E-02 -1.89030E-02  1.45531E-01   -2326.13424468290
         5945  1.67129E+00  1.64109E+00  7.60839E-01  2.38398E+00  6.02532E-02  1.71720E-01  1.39534E-02  1.42946E-01  5.05842E-02 -6.38101E-03  1.81602E-01 -4.18405E-02 -4.17994E-02  1.88670E-02  1.56764E-01   -2284.63741625753
         5946  1.64464E+00  1.64099E+00  7.30048E-01  2.42265E+00  5.78817E-02  2.04918E-01 -1.21324E-02  1.41131E-01  2.82689E-02 -1.93028E-02  1.42329E-01 -2.68891E-02 -1.57292E-02  1.05143E-02  1.34804E-01   -2357.22044417100
         5947  1.62903E+00  1.61712E+00  7.64990E-01  2.41845E+00  5.94368E-02  1.62214E-01  1.48415E-02  1.41342E-01  1.50620E-02 -1.46076E-02  1.47750E-01  5.23554E-03 -8.42576E-03  2.16133E-02  1.53523E-01   -2342.79886813479
         5948  1.71112E+00  1.54945E+00  7.81902E-01  2.43011E+00  5.56521E-02  1.37709E-01 -4.53847E-03  1.39484E-01 -1.64590E-02  8.07870E-03  1.63203E-01 -2.37224E-02 -1.15759E-02  2.57757E-02  1.83934E-01   -2342.35451757730
         5949  1.62540E+00  1.53896E+00  8.50537E-01  2.39734E+00  5.49165E-02  1.88146E-01  1.27470E-02  1.34860E-01 -2.23445E-02 -4.37325E-02  1.64789E-01 -3.49356E-02 -4.64142E-03  3.04398E-02  1.59247E-01   -2354.05051311962
         5950  1.64472E+00  1.58748E+00  8.02922E-01  2.37650E+00  6.47618E-02  1.37226E-01 -3.36446E-03  1.32436E-01  7.25743E-04 -4.06541E-02  1.93641E-01 -1.91548E-02  1.70157E-02  2.91009E-02  1.54450E-01   -2314.64925795381
         5951  1.66671E+00  1.59945E+00  6.78509E-01  2.35293E+00  6.08246E-02  1.62924E-01 -2.51553E-03  1.25476E-01  2.37849E-02 -3.13748E-02  1.90395E-01 -1.33007E-02  3.11591E-02  2.45263E-02  1.20714E-01   -2269.79179183188
         5952  1.67741E+00  1.56756E+00  7.14023E-01  2.32235E+00  6.38318E-02  1.51899E-01  1.08674E-02  1.63218E-01  2.11453E-02 -1.47483E-02  1.54122E-01 -1.36092E-02  3.72824E-02  9.44619E-03  1.34639E-01   -2314.69808731059
         5953  1.72174E+00  1.55784E+00  7.61931E-01  2.31359E+00  5.88895E-02  1.64083E-01 -1.34761E-02  1.73630E-01  3.52472E-02  8.18355E-03  1.69054E-01 -5.39605E-02  4.28212E-02 -1.37850E-02  2.03297E-01   -2249.86723251346
         5954  1.63312E+00  1.60857E+00  7.30353E-01  2.34395E+00  5.49900E-02  1.67470E-01 -1.07228E-02  1.50370E-01 -4.76001E-02  1.15737E-02  1.57548E-01 -5.41700E-02  4.02335E-03  3.29941E-02  1.80447E-01   -2268.23480992481
         5955  1.68067E+00  1.57566E+00  6.93047E-01  2.27253E+00  6.00301E-02  1.77091E-01  7.80595E-03  1.57130E-01 -4.20154E-02  4.29215E-02  1.70913E-01 -1.27668E-02  5.27784E-02  6.05986E-02  2.15033E-01   -2298.76969340743
         5956  1.66775E+00  1.59910E+00  6.97641E-01  2.27449E+00  6.11946E-02  2.20151E-01  1.09540E-02  1.24916E-01  2.64640E-03  1.81494E-02  1.71090E-01  3.80030E-03  3.82023E-02  2.57213E-02  1.70268E-01   -2316.47344697103
