TABLE NO.     5: MCMC Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
 ITERATION    THETA1       THETA2       THETA3       THETA4       THETA5       THETA6       THETA7       THETA8       THETA9       THETA10      THETA11      SIGMA(1,1)   OMEGA(1,1)   OMEGA(2,1)   OMEGA(2,2)   OMEGA(3,1)   OMEGA(3,2)   OMEGA(3,3)   OMEGA(4,1)   OMEGA(4,2)   OMEGA(4,3)   OMEGA(4,4)   MCMCOBJ
         1098  3.34933E+00  3.23810E+00 -6.27141E-01 -2.05405E-01  6.99872E-01  1.11118E+00  3.45044E-01  1.95676E-01  6.80965E-01  2.28232E+00  1.02794E-01  1.00000E+00  9.47567E-03  9.37516E-04  8.25561E-03  7.13847E-04  1.22922E-03  6.11273E-03 -1.04123E-03  1.51177E-03 -2.94666E-05  9.10447E-03   -19285.2434145497
         1099  3.27507E+00  3.26042E+00 -6.09034E-01 -2.12510E-01  6.81889E-01  1.10760E+00  3.49360E-01  1.97201E-01  6.85379E-01  2.29574E+00  1.02794E-01  1.00000E+00  1.20174E-02  6.09335E-04  8.50925E-03  9.06584E-04  2.01492E-03  6.25407E-03 -7.47512E-04  1.21048E-03  3.74845E-04  7.64445E-03   -19194.8979141984
         1100  3.30840E+00  3.25099E+00 -6.18648E-01 -2.10384E-01  7.32663E-01  1.13512E+00  3.36265E-01  1.91915E-01  6.84033E-01  2.29308E+00  1.02794E-01  1.00000E+00  1.13340E-02  1.02256E-04  9.57384E-03  8.62071E-04  1.64894E-03  6.25602E-03 -1.34609E-03  9.82381E-04  2.34355E-04  8.59494E-03   -19306.6299930068
         1101  3.31250E+00  3.21866E+00 -6.18993E-01 -2.00487E-01  7.26849E-01  1.13336E+00  3.41257E-01  1.96018E-01  6.83439E-01  2.29821E+00  1.01671E-01  1.00000E+00  1.05976E-02 -1.74146E-04  8.37099E-03  8.53348E-04  1.24255E-03  5.11387E-03 -8.09200E-04  1.08311E-03  5.40898E-04  8.89006E-03   -19303.9122048326
         1102  3.31376E+00  3.21051E+00 -6.17051E-01 -1.96963E-01  8.10491E-01  1.16430E+00  3.12968E-01  1.83959E-01  6.83142E-01  2.29909E+00  1.02789E-01  1.00000E+00  1.04135E-02 -4.79751E-04  8.00052E-03  1.21858E-03  9.28855E-04  5.07773E-03 -1.55157E-03  1.15821E-03  6.04345E-04  9.19692E-03   -19269.1900855547
         1103  3.37381E+00  3.27776E+00 -6.34492E-01 -2.16602E-01  7.80868E-01  1.14100E+00  3.21380E-01  1.88723E-01  6.79633E-01  2.29254E+00  1.02789E-01  1.00000E+00  9.76761E-03 -3.08659E-04  9.69203E-03  1.06151E-03  8.37426E-04  5.30636E-03 -7.44513E-04  1.61154E-03 -2.76465E-04  8.38172E-03   -19415.7918962044
         1104  3.32431E+00  3.23229E+00 -6.19863E-01 -2.04097E-01  7.72768E-01  1.05964E+00  3.26046E-01  2.14503E-01  6.84937E-01  2.29990E+00  1.03870E-01  1.00000E+00  1.05868E-02 -7.79204E-04  9.32831E-03  1.31554E-03  6.31325E-04  5.11829E-03 -6.98669E-04  7.63157E-04 -4.68842E-04  6.84934E-03   -19393.0582615755
         1105  3.28526E+00  3.18798E+00 -6.09169E-01 -1.91978E-01  7.02180E-01  1.12614E+00  3.45094E-01  1.93285E-01  6.92974E-01  2.29350E+00  1.01133E-01  1.00000E+00  1.06091E-02  8.58280E-04  8.82221E-03  1.26074E-03  7.43457E-04  4.44485E-03  6.12838E-05  8.86374E-04 -1.40066E-03  6.66867E-03   -19485.4280603573
         1106  3.32377E+00  3.25771E+00 -6.17148E-01 -2.16680E-01  6.91855E-01  1.16536E+00  3.47461E-01  1.82366E-01  6.94946E-01  2.30042E+00  1.01579E-01  1.00000E+00  1.10186E-02  2.03265E-05  8.09003E-03  1.37514E-03  4.73727E-04  5.20134E-03 -1.05266E-03  1.36298E-03 -1.90147E-03  7.02457E-03   -19437.7297273908
         1107  3.31282E+00  3.26238E+00 -6.17486E-01 -2.14984E-01  6.67084E-01  1.10761E+00  3.55985E-01  1.91996E-01  6.94673E-01  2.29838E+00  1.01460E-01  1.00000E+00  1.13263E-02  7.16840E-04  8.13204E-03  1.35404E-03  6.91897E-04  5.12455E-03 -5.48602E-04  9.70867E-04 -1.84035E-03  6.17026E-03   -19446.2520603247
         1108  3.25785E+00  3.20097E+00 -6.03076E-01 -1.95950E-01  7.26619E-01  1.12612E+00  3.40143E-01  1.88758E-01  6.89563E-01  2.29923E+00  9.93639E-02  1.00000E+00  1.00527E-02 -1.13507E-04  8.34383E-03  6.19726E-04  5.85027E-04  5.80896E-03  1.80414E-04  8.86824E-04 -1.53555E-03  6.08135E-03   -19405.7974864974
         1109  3.25957E+00  3.21124E+00 -5.98061E-01 -1.93503E-01  7.28692E-01  1.06885E+00  3.36571E-01  2.10404E-01  6.93480E-01  2.30142E+00  1.04950E-01  1.00000E+00  1.20137E-02  5.48280E-05  7.70968E-03  1.29380E-03  2.50146E-04  7.30821E-03 -3.12956E-04  1.30417E-03 -2.44518E-03  6.34107E-03   -19413.8002209220
         1110  3.23860E+00  3.24104E+00 -5.91521E-01 -2.04653E-01  7.24929E-01  1.11058E+00  3.33884E-01  1.98464E-01  6.86926E-01  2.30941E+00  1.04051E-01  1.00000E+00  1.14192E-02 -5.48580E-05  7.15218E-03  1.12101E-03 -8.92428E-05  6.42461E-03 -4.89890E-04  1.35048E-03 -2.59510E-03  6.33581E-03   -19489.3489645739
         1111  3.34336E+00  3.25641E+00 -6.23831E-01 -2.08903E-01  7.59710E-01  1.12844E+00  3.26443E-01  1.93852E-01  6.96682E-01  2.30020E+00  1.02590E-01  1.00000E+00  1.05416E-02 -3.61820E-04  6.31062E-03  3.32313E-04  3.37458E-04  6.30439E-03 -1.09847E-03  7.89453E-04 -2.70900E-03  7.04053E-03   -19475.4779103757
         1112  3.29621E+00  3.23480E+00 -6.10228E-01 -2.00892E-01  7.67518E-01  1.11693E+00  3.26826E-01  1.98367E-01  7.04014E-01  2.30274E+00  1.03742E-01  1.00000E+00  1.07727E-02  2.95244E-04  6.18676E-03 -9.87634E-05  4.33760E-04  5.87771E-03 -4.19831E-04  2.78687E-04 -2.11193E-03  7.00727E-03   -19506.8168703510
         1113  3.31280E+00  3.23472E+00 -6.15043E-01 -2.03346E-01  7.20061E-01  1.10003E+00  3.42380E-01  2.02708E-01  6.91710E-01  2.30926E+00  1.03757E-01  1.00000E+00  1.01862E-02  1.24310E-05  7.29828E-03 -4.27219E-04  1.23762E-05  6.20908E-03 -4.56846E-04  3.75632E-04 -1.40545E-03  6.10563E-03   -19440.7856193071
         1114  3.27926E+00  3.24432E+00 -6.01673E-01 -2.04058E-01  6.99672E-01  1.10119E+00  3.48265E-01  2.03601E-01  6.87608E-01  2.31316E+00  1.03712E-01  1.00000E+00  1.18368E-02 -8.58610E-04  7.68298E-03 -9.18488E-05  2.05208E-04  6.93827E-03 -1.68431E-03  3.39858E-04 -1.60622E-03  7.01783E-03   -19330.6910520992
         1115  3.30230E+00  3.24372E+00 -6.11240E-01 -2.07384E-01  7.19795E-01  1.10437E+00  3.42002E-01  2.01346E-01  6.94102E-01  2.30879E+00  1.03712E-01  1.00000E+00  9.97695E-03 -3.96043E-04  6.77014E-03  1.11405E-03 -3.86770E-04  7.91851E-03 -8.28249E-04  4.12134E-04 -1.26145E-03  6.88910E-03   -19344.9314721053
         1116  3.25671E+00  3.24754E+00 -5.99244E-01 -2.05514E-01  7.42340E-01  1.12465E+00  3.34376E-01  1.99229E-01  7.02946E-01  2.31173E+00  1.03712E-01  1.00000E+00  9.70982E-03 -5.02049E-05  6.52815E-03  3.08253E-04  8.07200E-05  7.40937E-03 -1.07448E-03  4.39276E-04 -1.24827E-03  6.59390E-03   -19322.7927118398
         1117  3.32198E+00  3.25111E+00 -6.16522E-01 -2.04884E-01  7.36240E-01  1.17180E+00  3.37027E-01  1.83969E-01  7.05210E-01  2.29582E+00  1.04828E-01  1.00000E+00  1.08400E-02  3.12842E-04  7.00059E-03  3.02907E-04 -2.87246E-04  6.44923E-03 -9.64695E-04  5.95879E-04 -1.08298E-03  6.95146E-03   -19287.6653338574
         1118  3.26380E+00  3.27527E+00 -6.01604E-01 -2.16137E-01  8.33200E-01  1.14460E+00  3.07100E-01  1.91861E-01  7.04126E-01  2.31121E+00  1.04042E-01  1.00000E+00  1.02287E-02 -1.61744E-04  6.65977E-03  9.15064E-04 -3.47697E-04  6.36843E-03 -8.52660E-04  3.05687E-04 -6.16619E-04  7.13084E-03   -19316.0589638564
         1119  3.21672E+00  3.26950E+00 -5.89559E-01 -2.08873E-01  7.81999E-01  1.14686E+00  3.21560E-01  1.89325E-01  7.03177E-01  2.31149E+00  1.03160E-01  1.00000E+00  1.07702E-02 -3.54072E-04  5.61787E-03  2.23841E-04  4.91862E-05  5.92766E-03 -1.57889E-03  1.72831E-04 -1.28956E-06  9.34037E-03   -19364.7161060405
         1120  3.36398E+00  3.20047E+00 -6.28502E-01 -1.92676E-01  7.48461E-01  1.15560E+00  3.29565E-01  1.88125E-01  7.14471E-01  2.30972E+00  1.03225E-01  1.00000E+00  9.17498E-03  1.51499E-04  5.94500E-03  3.73905E-05 -3.53404E-04  6.74726E-03 -2.12127E-03  1.29334E-04 -1.67412E-04  7.58026E-03   -19326.1580383490
         1121  3.29934E+00  3.28918E+00 -6.15820E-01 -2.18734E-01  7.65519E-01  1.18097E+00  3.22767E-01  1.79777E-01  7.13478E-01  2.30592E+00  1.02689E-01  1.00000E+00  1.02258E-02  6.38946E-05  6.94025E-03  3.78376E-04 -1.13231E-03  7.22683E-03 -2.11732E-03 -4.94101E-07 -1.01447E-03  7.35641E-03   -19253.1709521164
         1122  3.28657E+00  3.32806E+00 -6.07596E-01 -2.26679E-01  7.94431E-01  1.14273E+00  3.14698E-01  1.92033E-01  7.05709E-01  2.31423E+00  1.06331E-01  1.00000E+00  1.09610E-02  6.06290E-04  6.32175E-03 -3.58541E-04 -1.74836E-04  5.80135E-03 -1.44313E-03 -3.33844E-04 -1.84025E-03  7.29177E-03   -19360.8086908443
         1123  3.29480E+00  3.24731E+00 -6.11432E-01 -2.08013E-01  7.60966E-01  1.18125E+00  3.23642E-01  1.79666E-01  7.00154E-01  2.32466E+00  1.06331E-01  1.00000E+00  9.47926E-03 -6.75195E-04  5.77904E-03  1.82595E-04  1.49856E-04  5.73796E-03 -9.90959E-04 -7.91556E-06 -1.47671E-03  6.76608E-03   -19355.0431036784
         1124  3.34482E+00  3.27583E+00 -6.21464E-01 -2.13106E-01  7.51593E-01  1.15623E+00  3.28990E-01  1.85227E-01  7.06809E-01  2.31313E+00  1.07508E-01  1.00000E+00  1.07984E-02 -8.38341E-04  6.53557E-03  1.08340E-03  1.39598E-04  5.41873E-03 -1.23062E-03  8.73201E-05 -1.99726E-03  7.44851E-03   -19419.8754439293
         1125  3.26086E+00  3.25790E+00 -5.98601E-01 -2.11622E-01  7.95370E-01  1.14947E+00  3.18639E-01  1.88565E-01  7.08840E-01  2.31349E+00  1.07508E-01  1.00000E+00  1.21529E-02 -6.22088E-05  6.30247E-03  8.54480E-04 -1.40485E-04  5.61562E-03 -1.50974E-03 -6.33904E-04 -2.03191E-03  6.69703E-03   -19404.3344296758
         1126  3.32016E+00  3.30025E+00 -6.14640E-01 -2.24788E-01  7.65520E-01  1.16036E+00  3.27650E-01  1.85357E-01  7.07137E-01  2.31990E+00  1.07508E-01  1.00000E+00  1.16280E-02 -3.43122E-04  6.18515E-03  9.14210E-04 -7.96966E-06  5.26460E-03 -7.32787E-04 -3.87156E-04 -1.62945E-03  6.20559E-03   -19370.3916377383
         1127  3.26926E+00  3.25415E+00 -6.00742E-01 -2.02128E-01  7.33255E-01  1.16676E+00  3.39037E-01  1.82281E-01  7.09113E-01  2.31044E+00  1.06973E-01  1.00000E+00  1.11732E-02 -4.21640E-04  6.00982E-03  1.92849E-03 -2.52632E-04  7.12318E-03 -8.67496E-04 -4.06944E-04 -1.63810E-03  7.43266E-03   -19321.0151970075
         1128  3.36976E+00  3.23164E+00 -6.30817E-01 -2.01073E-01  7.26186E-01  1.16132E+00  3.39333E-01  1.85771E-01  7.11236E-01  2.30385E+00  1.06973E-01  1.00000E+00  1.05195E-02 -9.29065E-05  6.72793E-03  1.83024E-03 -6.58868E-04  6.63985E-03 -1.19174E-03 -8.22315E-05 -1.74647E-03  6.50741E-03   -19355.6615339428
         1129  3.30031E+00  3.23519E+00 -6.14115E-01 -2.02397E-01  7.11199E-01  1.11416E+00  3.41994E-01  1.97159E-01  7.11361E-01  2.31211E+00  1.03002E-01  1.00000E+00  1.18097E-02  5.51389E-04  6.88340E-03  1.24222E-03 -1.22946E-03  6.99643E-03  1.65089E-04  4.56463E-04 -1.95304E-03  6.23859E-03   -19355.6984311014
         1130  3.33873E+00  3.25333E+00 -6.19771E-01 -2.05997E-01  7.03464E-01  1.11055E+00  3.45147E-01  1.97209E-01  7.05646E-01  2.30799E+00  1.04138E-01  1.00000E+00  1.13018E-02 -1.98179E-04  8.35733E-03  2.80144E-03 -1.90936E-03  7.45450E-03 -5.83279E-04 -3.57933E-04 -1.14928E-03  5.84691E-03   -19356.8844820311
         1131  3.31773E+00  3.22236E+00 -6.12294E-01 -2.01596E-01  7.00758E-01  1.11724E+00  3.46937E-01  1.94289E-01  7.09878E-01  2.30578E+00  9.86409E-02  1.00000E+00  1.11040E-02 -1.17564E-04  8.07138E-03  2.37094E-03 -1.58776E-03  7.98695E-03 -5.83517E-04  5.46107E-04 -1.00068E-03  6.72858E-03   -19372.8876256911
         1132  3.28543E+00  3.22202E+00 -6.08858E-01 -1.98837E-01  7.00945E-01  1.10393E+00  3.46182E-01  1.98652E-01  7.08184E-01  2.29299E+00  1.00048E-01  1.00000E+00  1.18264E-02 -3.46244E-04  7.21588E-03  3.36471E-03 -2.13300E-03  8.29836E-03  1.38610E-04  6.41293E-04 -3.83045E-04  7.43779E-03   -19315.3162748745
         1133  3.31964E+00  3.24983E+00 -6.19132E-01 -2.12112E-01  7.17534E-01  1.10540E+00  3.41634E-01  1.97293E-01  7.03101E-01  2.30003E+00  9.68931E-02  1.00000E+00  1.19837E-02  2.34305E-04  7.13667E-03  3.21242E-03 -1.56136E-03  6.76721E-03 -4.83420E-04  5.04228E-04 -4.83270E-04  7.87910E-03   -19272.1679716501
         1134  3.27062E+00  3.26129E+00 -6.05314E-01 -2.14045E-01  6.64500E-01  1.12494E+00  3.56426E-01  1.92744E-01  7.02212E-01  2.30508E+00  1.04900E-01  1.00000E+00  1.02388E-02 -4.69324E-04  6.77039E-03  2.60507E-03 -1.60887E-03  6.51697E-03 -1.03608E-04  5.15263E-04  1.04981E-04  7.46619E-03   -19354.1592859749
         1135  3.31383E+00  3.29378E+00 -6.15292E-01 -2.21711E-01  6.45646E-01  1.16423E+00  3.60696E-01  1.79755E-01  7.13602E-01  2.29991E+00  1.04551E-01  1.00000E+00  9.31360E-03 -5.35987E-04  6.53053E-03  1.56984E-03 -1.61132E-03  6.58919E-03 -1.15404E-04  6.78043E-04 -1.56050E-04  8.12457E-03   -19380.4077751610
         1136  3.26555E+00  3.24237E+00 -6.05044E-01 -2.05382E-01  6.94226E-01  1.15466E+00  3.46498E-01  1.81799E-01  7.13010E-01  2.32046E+00  1.03451E-01  1.00000E+00  9.47412E-03  1.70279E-04  6.26898E-03  3.91365E-04 -1.10450E-03  5.25054E-03 -6.37460E-04  4.43116E-04 -5.11334E-04  8.40359E-03   -19449.9835768682
         1137  3.25071E+00  3.29651E+00 -5.98125E-01 -2.18824E-01  7.19857E-01  1.15685E+00  3.34583E-01  1.83337E-01  7.07570E-01  2.30729E+00  9.99931E-02  1.00000E+00  9.93199E-03 -1.72791E-04  6.21108E-03  7.95649E-05 -1.16615E-03  5.85345E-03 -1.13277E-03  2.90008E-04 -8.63780E-04  8.85139E-03   -19426.0606204926
         1138  3.31446E+00  3.27296E+00 -6.14592E-01 -2.15920E-01  7.35522E-01  1.15287E+00  3.31766E-01  1.84173E-01  7.07377E-01  2.31046E+00  1.00325E-01  1.00000E+00  1.03772E-02  7.64246E-04  5.71797E-03  2.31731E-05 -1.17718E-03  5.97006E-03 -1.22177E-03 -3.22665E-04 -6.53548E-05  9.34504E-03   -19308.0650991106
         1139  3.31709E+00  3.25798E+00 -6.20730E-01 -2.08886E-01  7.57964E-01  1.12117E+00  3.26952E-01  1.96225E-01  7.10505E-01  2.30972E+00  1.02952E-01  1.00000E+00  1.12132E-02 -3.04107E-06  6.26406E-03  2.91914E-04 -1.73154E-03  7.54341E-03 -3.12773E-04 -6.32273E-04 -7.99419E-05  7.90072E-03   -19327.1930944248
         1140  3.29617E+00  3.22426E+00 -6.13157E-01 -1.99881E-01  7.32112E-01  1.08277E+00  3.34906E-01  2.07085E-01  7.06029E-01  2.31205E+00  1.01744E-01  1.00000E+00  1.13981E-02  2.50735E-04  6.01069E-03  1.09088E-03 -8.03742E-04  6.45326E-03 -1.07991E-03 -1.07621E-04 -5.33322E-04  6.58072E-03   -19403.1131536325
         1141  3.36264E+00  3.21964E+00 -6.32905E-01 -1.99953E-01  7.78817E-01  1.14028E+00  3.19704E-01  1.89381E-01  7.07723E-01  2.30815E+00  1.01891E-01  1.00000E+00  1.10538E-02 -6.32516E-05  5.85986E-03  4.34583E-04 -1.00519E-03  5.75146E-03 -1.22541E-03 -1.27288E-04 -7.68717E-04  7.61213E-03   -19433.3463738893
         1142  3.30906E+00  3.24740E+00 -6.17516E-01 -2.10178E-01  7.53891E-01  1.14598E+00  3.30267E-01  1.85407E-01  7.04549E-01  2.30375E+00  1.02316E-01  1.00000E+00  1.05608E-02 -4.11128E-04  5.88012E-03  6.82332E-04 -1.57889E-03  7.30947E-03 -5.69010E-04  1.16672E-05 -1.31367E-03  6.71757E-03   -19402.0326986197
         1143  3.31216E+00  3.22455E+00 -6.17082E-01 -1.99713E-01  8.00504E-01  1.09627E+00  3.16988E-01  1.98556E-01  7.08158E-01  2.29714E+00  1.05291E-01  1.00000E+00  9.86966E-03 -7.67270E-04  6.74491E-03  1.21702E-03 -1.32623E-03  6.51272E-03 -4.82833E-04  7.02109E-05 -1.26672E-03  7.04714E-03   -19342.9982847835
         1144  3.31435E+00  3.24308E+00 -6.17429E-01 -2.03444E-01  7.59928E-01  1.13050E+00  3.26974E-01  1.92785E-01  6.94830E-01  2.30146E+00  1.05110E-01  1.00000E+00  1.03978E-02 -5.99325E-04  6.59867E-03  8.22870E-04 -1.69017E-03  5.85354E-03 -7.29248E-04 -6.59271E-04 -6.50704E-04  8.33416E-03   -19199.8582909752
         1145  3.31969E+00  3.23425E+00 -6.16852E-01 -2.03968E-01  6.80915E-01  1.12255E+00  3.47866E-01  1.95137E-01  6.98628E-01  2.30044E+00  1.04692E-01  1.00000E+00  1.01651E-02  1.10665E-04  6.60284E-03  3.20153E-04 -1.44263E-03  5.40958E-03 -1.46529E-03 -1.14740E-03 -6.44439E-04  9.52291E-03   -19310.4968073432
         1146  3.33026E+00  3.26760E+00 -6.22289E-01 -2.15462E-01  7.02634E-01  1.13125E+00  3.44933E-01  1.94398E-01  6.93862E-01  2.29904E+00  1.04692E-01  1.00000E+00  1.04386E-02 -7.12869E-04  6.63764E-03 -1.69763E-04 -2.15245E-03  5.82140E-03 -1.55852E-03 -1.18975E-03 -3.45480E-05  7.85612E-03   -19458.7891077166
         1147  3.28889E+00  3.28998E+00 -6.08873E-01 -2.20446E-01  7.03833E-01  1.08602E+00  3.47047E-01  2.08034E-01  6.81286E-01  2.30268E+00  1.04891E-01  1.00000E+00  1.00429E-02 -7.91298E-04  7.62687E-03  3.34310E-04 -2.81774E-03  7.00986E-03 -1.17868E-03 -1.34857E-03 -6.03894E-04  8.95198E-03   -19364.0574178813
         1148  3.28636E+00  3.23970E+00 -6.06407E-01 -2.10366E-01  6.82166E-01  1.11844E+00  3.53388E-01  1.92979E-01  6.90896E-01  2.30184E+00  1.06160E-01  1.00000E+00  9.86914E-03 -2.97879E-04  6.08539E-03  6.11737E-04 -2.37075E-03  6.23772E-03 -9.75708E-04 -1.11653E-03  1.98650E-05  8.88313E-03   -19219.3734404969
         1149  3.29071E+00  3.29454E+00 -6.09457E-01 -2.20528E-01  6.98084E-01  1.10783E+00  3.47279E-01  1.99461E-01  6.86409E-01  2.29293E+00  1.06160E-01  1.00000E+00  1.06735E-02 -1.00805E-03  5.16839E-03  5.20921E-04 -1.75593E-03  6.26249E-03 -2.06752E-04 -5.75566E-04  6.87665E-05  9.51905E-03   -19283.5562340295
         1150  3.31515E+00  3.26046E+00 -6.14331E-01 -2.12788E-01  6.86320E-01  1.11625E+00  3.49529E-01  1.96983E-01  6.86975E-01  2.29262E+00  1.06160E-01  1.00000E+00  8.30104E-03 -7.43882E-04  5.70595E-03  7.71765E-04 -2.15633E-03  6.17154E-03 -3.09560E-04 -2.82041E-04 -3.90995E-05  7.08977E-03   -19479.7996339500
         1151  3.32748E+00  3.27878E+00 -6.18711E-01 -2.17212E-01  6.54624E-01  1.13229E+00  3.59021E-01  1.89211E-01  6.87910E-01  2.29288E+00  1.05935E-01  1.00000E+00  8.11039E-03 -8.39313E-04  5.38568E-03  2.71824E-04 -2.35492E-03  6.10251E-03 -1.25820E-03  8.18543E-05 -4.06441E-04  7.26820E-03   -19516.4207682571
         1152  3.31096E+00  3.24010E+00 -6.16696E-01 -2.07096E-01  6.89403E-01  1.12697E+00  3.47605E-01  1.88441E-01  6.89284E-01  2.30870E+00  1.07572E-01  1.00000E+00  8.15082E-03  2.27987E-04  5.93701E-03 -2.86745E-04 -1.82080E-03  5.24513E-03 -1.32119E-03  2.46978E-04 -1.37918E-04  7.48043E-03   -19311.6968974762
         1153  3.26126E+00  3.24284E+00 -6.01217E-01 -2.06647E-01  7.08286E-01  1.13287E+00  3.41141E-01  1.89950E-01  6.88375E-01  2.29662E+00  1.07461E-01  1.00000E+00  8.11546E-03 -7.61129E-04  6.76319E-03  5.46989E-04 -2.24376E-03  5.58869E-03 -1.29813E-03  2.28333E-04 -1.59555E-04  7.48338E-03   -19422.7469655479
         1154  3.29715E+00  3.23635E+00 -6.13002E-01 -2.04329E-01  7.24998E-01  1.13933E+00  3.37223E-01  1.87270E-01  6.82317E-01  2.30252E+00  1.01669E-01  1.00000E+00  9.26485E-03  4.19403E-05  7.13038E-03  8.95168E-06 -1.62579E-03  6.08909E-03 -2.13171E-03  6.92063E-04 -3.51239E-04  8.44379E-03   -19344.0897451199
         1155  3.30836E+00  3.26748E+00 -6.15525E-01 -2.15410E-01  7.16256E-01  1.17760E+00  3.39489E-01  1.73253E-01  6.84558E-01  2.30510E+00  1.03264E-01  1.00000E+00  9.22379E-03 -7.55328E-04  7.97391E-03  1.95598E-04 -1.91017E-03  6.68314E-03 -1.21946E-03  7.47692E-04 -1.24321E-03  7.72574E-03   -19374.9246238100
         1156  3.29986E+00  3.24974E+00 -6.12716E-01 -2.07223E-01  7.20645E-01  1.17246E+00  3.40741E-01  1.73986E-01  6.89074E-01  2.30351E+00  1.03051E-01  1.00000E+00  9.71252E-03 -8.82496E-04  7.93491E-03 -5.27898E-04 -1.69994E-03  5.35699E-03 -1.12514E-03 -1.79846E-04 -8.15360E-04  7.41302E-03   -19374.6283773093
         1157  3.27809E+00  3.25892E+00 -6.06317E-01 -2.10666E-01  6.66287E-01  1.14357E+00  3.55106E-01  1.86929E-01  6.89386E-01  2.29650E+00  1.03051E-01  1.00000E+00  9.03431E-03 -2.15481E-04  7.58088E-03  6.26097E-04 -1.79364E-03  5.74762E-03 -1.48052E-03 -8.05233E-04 -7.26852E-04  8.39865E-03   -19375.1584028511
         1158  3.24712E+00  3.22151E+00 -5.98390E-01 -2.02794E-01  7.29069E-01  1.15338E+00  3.34780E-01  1.89085E-01  6.87433E-01  2.30830E+00  1.04542E-01  1.00000E+00  9.66896E-03 -4.28103E-04  7.09284E-03  8.55821E-05 -1.82971E-03  6.23149E-03 -2.35467E-03  3.36225E-04 -7.29490E-04  9.03731E-03   -19314.4333596168
         1159  3.23185E+00  3.27818E+00 -5.95290E-01 -2.16225E-01  6.93856E-01  1.12163E+00  3.46328E-01  1.99809E-01  6.78886E-01  2.30227E+00  1.03208E-01  1.00000E+00  8.03984E-03 -6.42006E-04  7.52303E-03  1.30264E-04 -1.48986E-03  6.59534E-03 -1.98507E-03  5.06326E-04 -1.54599E-04  9.76202E-03   -19323.3118754104
         1160  3.26140E+00  3.28379E+00 -6.00806E-01 -2.21314E-01  7.04091E-01  1.09902E+00  3.37998E-01  2.05769E-01  6.76423E-01  2.29866E+00  9.99536E-02  1.00000E+00  9.00659E-03 -3.30948E-04  8.93411E-03 -1.70352E-04 -2.11943E-03  7.04590E-03 -2.37267E-03  3.45705E-04  1.80282E-04  9.49299E-03   -19406.3362571197
         1161  3.27563E+00  3.22948E+00 -6.07494E-01 -2.02913E-01  7.64442E-01  1.11390E+00  3.22778E-01  1.98707E-01  6.78167E-01  2.29325E+00  9.87645E-02  1.00000E+00  9.90913E-03 -5.88411E-04  7.81281E-03 -6.50309E-04 -2.05694E-03  6.98967E-03 -1.27068E-03 -6.56374E-04 -1.08141E-04  8.78574E-03   -19338.4961734513
         1162  3.30609E+00  3.23801E+00 -6.13123E-01 -2.06163E-01  7.48447E-01  1.10087E+00  3.29457E-01  1.99033E-01  6.84569E-01  2.29472E+00  9.86735E-02  1.00000E+00  8.97474E-03 -3.23777E-04  7.51462E-03 -1.16883E-03 -2.39990E-03  7.15486E-03 -1.11547E-03 -1.72658E-04  2.55435E-04  8.10973E-03   -19468.2458437965
         1163  3.22856E+00  3.24480E+00 -5.93514E-01 -2.11583E-01  7.08784E-01  1.09891E+00  3.37203E-01  1.99473E-01  6.89042E-01  2.29299E+00  9.86735E-02  1.00000E+00  9.81757E-03 -2.11733E-04  7.39365E-03 -1.11537E-03 -2.38533E-03  8.46659E-03 -2.47969E-03  2.10041E-04 -5.38031E-04  8.90197E-03   -19336.4826239268
         1164  3.27514E+00  3.27471E+00 -6.06392E-01 -2.13900E-01  7.09716E-01  1.13201E+00  3.42738E-01  1.87717E-01  6.86598E-01  2.28666E+00  1.00478E-01  1.00000E+00  8.77596E-03 -4.10380E-04  6.24172E-03 -2.16769E-04 -8.27582E-04  7.70722E-03 -2.03163E-03 -3.04920E-04  2.06131E-04  9.21905E-03   -19263.8682011579
         1165  3.28106E+00  3.25173E+00 -6.08404E-01 -2.09212E-01  7.02123E-01  1.15503E+00  3.45941E-01  1.79172E-01  6.84041E-01  2.28711E+00  1.02918E-01  1.00000E+00  9.52909E-03 -5.77278E-04  6.55737E-03 -1.71032E-03 -1.69881E-04  7.67649E-03 -2.28029E-03 -3.72391E-04  9.03964E-04  7.79394E-03   -19256.0174895799
         1166  3.34700E+00  3.20977E+00 -6.27035E-01 -1.96708E-01  7.31773E-01  1.16089E+00  3.40722E-01  1.76938E-01  6.75859E-01  2.28425E+00  1.03600E-01  1.00000E+00  1.00804E-02 -6.90914E-04  6.52413E-03 -1.50142E-03 -1.15664E-04  8.26325E-03 -2.20134E-03 -9.56718E-04  9.09862E-05  7.98646E-03   -19260.8921956669
         1167  3.32315E+00  3.20723E+00 -6.17559E-01 -1.96772E-01  6.90616E-01  1.11162E+00  3.51034E-01  1.95105E-01  6.69989E-01  2.27827E+00  1.01220E-01  1.00000E+00  1.05962E-02 -8.91311E-04  6.63502E-03 -1.34345E-03 -7.57886E-04  7.66819E-03 -1.87924E-03 -1.02051E-03  7.22228E-04  7.44129E-03   -19348.3676201193
